diagnostics_Image-original_Mean,diagnostics_Image-original_Minimum,diagnostics_Image-original_Maximum,diagnostics_Mask-original_VoxelNum,diagnostics_Mask-original_VolumeNum,original_shape_Elongation,original_shape_Flatness,original_shape_LeastAxisLength,original_shape_MajorAxisLength,original_shape_Maximum2DDiameterColumn,original_shape_Maximum2DDiameterRow,original_shape_Maximum2DDiameterSlice,original_shape_Maximum3DDiameter,original_shape_MeshVolume,original_shape_MinorAxisLength,original_shape_Sphericity,original_shape_SurfaceArea,original_shape_SurfaceVolumeRatio,original_shape_VoxelVolume,original_firstorder_10Percentile,original_firstorder_90Percentile,original_firstorder_Energy,original_firstorder_Entropy,original_firstorder_InterquartileRange,original_firstorder_Kurtosis,original_firstorder_Maximum,original_firstorder_MeanAbsoluteDeviation,original_firstorder_Mean,original_firstorder_Median,original_firstorder_Minimum,original_firstorder_Range,original_firstorder_RobustMeanAbsoluteDeviation,original_firstorder_RootMeanSquared,original_firstorder_Skewness,original_firstorder_TotalEnergy,original_firstorder_Uniformity,original_firstorder_Variance,original_glcm_Autocorrelation,original_glcm_ClusterProminence,original_glcm_ClusterShade,original_glcm_ClusterTendency,original_glcm_Contrast,original_glcm_Correlation,original_glcm_DifferenceAverage,original_glcm_DifferenceEntropy,original_glcm_DifferenceVariance,original_glcm_Id,original_glcm_Idm,original_glcm_Idmn,original_glcm_Idn,original_glcm_Imc1,original_glcm_Imc2,original_glcm_InverseVariance,original_glcm_JointAverage,original_glcm_JointEnergy,original_glcm_JointEntropy,original_glcm_MCC,original_glcm_MaximumProbability,original_glcm_SumAverage,original_glcm_SumEntropy,original_glcm_SumSquares,original_gldm_DependenceEntropy,original_gldm_DependenceNonUniformity,original_gldm_DependenceNonUniformityNormalized,original_gldm_DependenceVariance,original_gldm_GrayLevelNonUniformity,original_gldm_GrayLevelVariance,original_gldm_HighGrayLevelEmphasis,original_gldm_LargeDependenceEmphasis,original_gldm_LargeDependenceHighGrayLevelEmphasis,original_gldm_LargeDependenceLowGrayLevelEmphasis,original_gldm_LowGrayLevelEmphasis,original_gldm_SmallDependenceEmphasis,original_gldm_SmallDependenceHighGrayLevelEmphasis,original_gldm_SmallDependenceLowGrayLevelEmphasis,original_glrlm_GrayLevelNonUniformity,original_glrlm_GrayLevelNonUniformityNormalized,original_glrlm_GrayLevelVariance,original_glrlm_HighGrayLevelRunEmphasis,original_glrlm_LongRunEmphasis,original_glrlm_LongRunHighGrayLevelEmphasis,original_glrlm_LongRunLowGrayLevelEmphasis,original_glrlm_LowGrayLevelRunEmphasis,original_glrlm_RunEntropy,original_glrlm_RunLengthNonUniformity,original_glrlm_RunLengthNonUniformityNormalized,original_glrlm_RunPercentage,original_glrlm_RunVariance,original_glrlm_ShortRunEmphasis,original_glrlm_ShortRunHighGrayLevelEmphasis,original_glrlm_ShortRunLowGrayLevelEmphasis,original_glszm_GrayLevelNonUniformity,original_glszm_GrayLevelNonUniformityNormalized,original_glszm_GrayLevelVariance,original_glszm_HighGrayLevelZoneEmphasis,original_glszm_LargeAreaEmphasis,original_glszm_LargeAreaHighGrayLevelEmphasis,original_glszm_LargeAreaLowGrayLevelEmphasis,original_glszm_LowGrayLevelZoneEmphasis,original_glszm_SizeZoneNonUniformity,original_glszm_SizeZoneNonUniformityNormalized,original_glszm_SmallAreaEmphasis,original_glszm_SmallAreaHighGrayLevelEmphasis,original_glszm_SmallAreaLowGrayLevelEmphasis,original_glszm_ZoneEntropy,original_glszm_ZonePercentage,original_glszm_ZoneVariance,original_ngtdm_Busyness,original_ngtdm_Coarseness,original_ngtdm_Complexity,original_ngtdm_Contrast,original_ngtdm_Strength,subtlety,internalStructure,calcification,sphericity,margin,lobulation,spiculation,texture,fourier_mean,fourier_max,fourier_min,fourier_std,malignancy_mode,malignancy_mean
-19.91111111111111,-2048.0,0.0,70,1,0.6896682993371701,0.3147100885749515,2.113331898449116,6.715170486013205,7.536633401416312,7.823527800557495,5.937504,7.823527800557495,44.66992674867751,4.631240208847885,0.7676619441544056,79.30932856303588,1.7754523979689287,48.1987648926,-2048.0,-2048.0,293601280.0,-3.203426503814917e-16,0.0,0.0,-2048.0,0.0,-2048.0,-2048.0,-2048.0,0.0,0.0,2048.0,0.0,202160272.38409173,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-3.2034265038149176e-16,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,-3.2034265038149176e-16,1.0,1.0,2.0,-3.2034265038149176e-16,0.0,3.681738142627888,6.342857142857143,0.0906122448979591,21.619591836734696,70.0,0.0,1.0,260.54285714285714,260.54285714285714,260.54285714285714,1.0,0.0055995034440479,0.0055995034440479,0.0055995034440479,31.07692307692308,1.0,0.0,1.0,7.690473183487049,7.690473183487049,7.690473183487049,1.0,1.6494237893941046,11.843217111476635,0.3629326387783325,0.4439560439560439,0.8925099105357935,0.3433237687922383,0.3433237687922383,0.3433237687922383,1.0,1.0,0.0,1.0,4900.0,4900.0,4900.0,1.0,1.0,1.0,0.000204081632653,0.000204081632653,0.000204081632653,-3.203426503814917e-16,0.0142857142857142,0.0,0.0,1000000.0,0.0,0.0,0.0,2,1,6,2,4,1,1,5,9408.805818725394,143360.0,1.048140854583481e-12,14320.462739224564,3,2.5
-40.339393939393936,-2048.0,0.0,351,1,0.496587633866641,0.3216879978774806,4.168185335197801,12.957229870867964,13.929109348630156,14.066840030280574,7.568862189508803,14.2612909202128,235.14111729746975,6.4344001230404855,0.7310048014618505,252.02847597925205,1.0718179741419642,241.68237824718,-2048.0,-2048.0,1472200704.0,-3.203426503814917e-16,0.0,0.0,-2048.0,0.0,-2048.0,-2048.0,-2048.0,0.0,0.0,2048.0,0.0,1013689365.81166,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-3.2034265038149176e-16,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,-3.2034265038149176e-16,1.0,1.0,2.0,-3.2034265038149176e-16,0.0,3.94889126415146,30.943019943019944,0.0881567519744157,31.63734060600157,351.0,0.0,1.0,426.2991452991453,426.2991452991453,426.2991452991453,1.0,0.0034986381814742,0.0034986381814742,0.0034986381814742,96.3076923076923,1.0,0.0,1.0,20.686798878751876,20.686798878751876,20.686798878751876,1.0,2.513936467324233,18.81123191515048,0.1875992016876657,0.2743808897655052,2.791832149340043,0.2090570062328113,0.2090570062328113,0.2090570062328113,1.0,1.0,0.0,1.0,123201.0,123201.0,123201.0,1.0,1.0,1.0,8.11681723362635e-06,8.11681723362635e-06,8.11681723362635e-06,-3.203426503814917e-16,0.0028490028490028,0.0,0.0,1000000.0,0.0,0.0,0.0,3,1,6,5,5,1,1,5,17136.84615528018,718848.0,66.79852324976017,34329.7131920769,2,2.75
-33.75168879571395,-2048.0,0.0,283,1,0.5749707024279773,0.3339580224981648,3.75742420831104,11.251187140838,12.587826345695111,12.847703625064833,7.45889708748847,13.060318476627742,188.77849582934968,6.469102973516251,0.7567590005431409,210.2946433501097,1.1139756275005497,194.86072092294,-2048.0,-2048.0,1186988032.0,-3.203426503814917e-16,0.0,0.0,-2048.0,0.0,-2048.0,-2048.0,-2048.0,0.0,0.0,2048.0,0.0,817305101.2099708,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-3.2034265038149176e-16,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,-3.2034265038149176e-16,1.0,1.0,2.0,-3.2034265038149176e-16,0.0,3.978562538493372,22.137809187279156,0.078225474159997,30.53178339097753,283.0,0.0,1.0,411.9540636042403,411.9540636042403,411.9540636042403,1.0,0.0034961978641896,0.0034961978641896,0.0034961978641896,81.3076923076923,1.0,0.0,1.0,18.28184224608585,18.28184224608585,18.28184224608585,1.0,2.4019478709923003,17.944735118363734,0.2097548445161705,0.287306333242729,2.5005538474438564,0.2076723315785922,0.2076723315785922,0.2076723315785922,1.0,1.0,0.0,1.0,80089.0,80089.0,80089.0,1.0,1.0,1.0,1.2486109203511094e-05,1.2486109203511094e-05,1.2486109203511094e-05,-3.203426503814917e-16,0.0035335689045936,0.0,0.0,1000000.0,0.0,0.0,0.0,4,1,6,5,5,1,1,5,15950.79010439966,579584.0,60.87703545358137,30537.850727341403,2,2.75
-27.66026176552492,-2048.0,0.0,291,1,0.5902286259922459,0.2932945956471995,3.495951914341019,11.919591994617782,15.018350209904682,15.073266802832624,8.19773440262418,15.146179195386274,193.71313128264,7.035284405371428,0.7001696162216619,231.23500070802584,1.1936981203955608,200.36915119638,-2048.0,-2048.0,1220542464.0,-3.203426503814917e-16,0.0,0.0,-2048.0,0.0,-2048.0,-2048.0,-2048.0,0.0,0.0,2048.0,0.0,840409132.3395813,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-3.2034265038149176e-16,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,-3.2034265038149176e-16,1.0,1.0,2.0,-3.2034265038149176e-16,0.0,4.087309171524797,21.673539518900345,0.0744795172470802,33.49589636400137,291.0,0.0,1.0,398.1615120274914,398.1615120274914,398.1615120274914,1.0,0.0041267737476889,0.0041267737476889,0.0041267737476889,88.46153846153847,1.0,0.0,1.0,18.28249331095424,18.28249331095424,18.28249331095424,1.0,2.3959430929268275,19.693134081898865,0.2092096414061979,0.3039915411049431,2.5709224877622483,0.2493550243819507,0.2493550243819507,0.2493550243819507,1.0,1.0,0.0,1.0,84681.0,84681.0,84681.0,1.0,1.0,1.0,1.1809024456489647e-05,1.1809024456489647e-05,1.1809024456489647e-05,-3.203426503814917e-16,0.0034364261168384,0.0,0.0,1000000.0,0.0,0.0,0.0,4,1,6,5,5,1,1,5,16324.726649347229,595968.0,5.048514892945268e-12,30887.631243332537,4,3.25
-16.7936,-2048.0,0.0,82,1,0.5436548371793009,0.2324565085889182,1.997197734811782,8.59170494702592,10.0,10.109568344364462,5.248061677152813,10.109568344364462,52.0145004465975,4.670921954067971,0.6976448722718166,96.59011264491716,1.856984337359632,56.46141030276,-2048.0,-2048.0,343932928.0,-3.203426503814917e-16,0.0,0.0,-2048.0,0.0,-2048.0,-2048.0,-2048.0,0.0,0.0,2048.0,0.0,236816319.07850745,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-3.2034265038149176e-16,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,-3.2034265038149176e-16,1.0,1.0,2.0,-3.2034265038149176e-16,0.0,3.7672638583509066,7.73170731707317,0.0942891136228435,20.40095181439619,82.0,0.0,1.0,251.2926829268293,251.2926829268293,251.2926829268293,1.0,0.0058494072165447,0.0058494072165447,0.0058494072165447,37.23076923076923,1.0,0.0,1.0,8.946098909857875,8.946098909857875,8.946098909857875,1.0,1.7010568639088983,13.787375442985198,0.3474517394516426,0.4540337711069418,1.0533414645787764,0.3758561938654361,0.3758561938654361,0.3758561938654361,1.0,1.0,0.0,1.0,6724.0,6724.0,6724.0,1.0,1.0,1.0,0.0001487209994051,0.0001487209994051,0.0001487209994051,-3.203426503814917e-16,0.0121951219512195,0.0,0.0,1000000.0,0.0,0.0,0.0,3,1,6,5,5,1,1,5,10267.438316510146,167936.0,1.6553053431563326e-12,15443.854389907308,2,2.5
-15.891156462585034,-2048.0,0.0,73,1,0.5552447188771868,0.4263685064714874,2.8252778820478106,6.6263756332029775,7.536633401416312,7.6454805021905585,4.514553356836975,7.681420124997721,46.59213939617999,3.679260075632429,0.8273412334732692,75.68466450252824,1.6244084406378103,50.26442624514,-2048.0,-2048.0,306184192.0,-3.203426503814917e-16,0.0,0.0,-2048.0,0.0,-2048.0,-2048.0,-2048.0,0.0,0.0,2048.0,0.0,210824284.0576957,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-3.2034265038149176e-16,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,-3.2034265038149176e-16,1.0,1.0,2.0,-3.2034265038149176e-16,0.0,4.037859917090596,5.054794520547945,0.0692437605554513,25.8596359542128,73.0,0.0,1.0,292.041095890411,292.041095890411,292.041095890411,1.0,0.0050986444791383,0.0050986444791383,0.0050986444791383,30.0,1.0,0.0,1.0,7.814922261207129,7.814922261207129,7.814922261207129,1.0,1.7721270521865486,9.795931293756867,0.3171780529027074,0.410958904109589,0.8528372377985528,0.3039516068924742,0.3039516068924742,0.3039516068924742,1.0,1.0,0.0,1.0,5329.0,5329.0,5329.0,1.0,1.0,1.0,0.0001876524676299,0.0001876524676299,0.0001876524676299,-3.203426503814917e-16,0.0136986301369863,0.0,0.0,1000000.0,0.0,0.0,0.0,3,1,6,5,5,1,1,5,9667.947693159176,149504.0,130.90196925019342,14584.75160578123,3,2.6666666666666665
-27.805170122275385,-1024.0,0.0,2118,3,0.3496859809419305,0.2813273569455977,9.276758237203282,32.97495962682788,46.0,64.48913840578548,13.289109002894826,64.50524493634681,2173.0075464248657,11.530881103627864,0.6995330673147703,1159.8006973210558,0.5337306348655874,2200.233444213867,-1018.0,-952.0,2067834189.0,1.917000412279099,35.0,3.5431454020077635,-873.0,20.56803771084841,-987.7530689329556,-992.0,-1024.0,151.0,14.95166756081775,988.0863002932464,0.853945303643919,2148119895.9993668,0.3001424009858392,658.4116407232938,4.095927329104836,16.030450746469516,2.194314116067038,2.12932329664014,2.13224643916878,-0.001298588669291,1.0844063231880583,1.856478028711196,0.9170707469006096,0.597121367269631,0.5585936561382964,0.9616459968109492,0.8777144581829432,-0.0340778750805341,0.283757204722779,0.4732081541001909,2.0240142426796344,0.0943590399622493,3.771609471267936,0.2269296392545093,0.1528964258038821,4.048028485359269,2.4711340034471125,1.0653924339522305,5.314032004063514,163.0915958451369,0.0770026420420854,12.75545015920912,635.7016052880075,1.0588400516816605,5.161473087818697,72.62417374881964,222.15675165250235,44.28630960410604,0.4846153957333641,0.0655207128572501,0.8715018452199075,0.0143257285527528,439.4516444075044,0.2799224085217218,1.1744762726052491,5.759830739001471,2.445649777423528,10.512302188974514,1.3243521325876328,0.4517110298408052,3.0536056772320497,951.5668097136282,0.5993881697241302,0.7408658385995497,0.5601237521477029,0.7994711335371822,5.005240924715742,0.3416607533316478,36.25217391304348,0.3152362948960302,1.4136862003780717,16.930434782608696,10973.669565217391,34858.782608695656,6441.945568766637,0.1342958197771862,39.19130434782609,0.3407939508506616,0.6021072581400014,11.044944763727932,0.0673062837495552,3.873037703390524,0.0542965061378659,10634.469262759923,32.76915613708574,0.0021984336741891,23.01616077893473,0.0426527708475373,0.0699927498889805,5,1,6,5,5,1,1,5,15919.405150805414,2092061.0,59.9721897936349,42595.853420779225,3,3.5
-10.042337127158556,-1024.0,0.0,207,1,0.4009985534851444,0.3854616041956107,4.833119749148988,12.53852445105354,14.16597038502703,14.293726173050755,5.943070218175456,14.311883904802366,207.07264709472656,5.027930167710584,0.7704626696248768,219.69205276336817,1.06094192470949,215.03697967529297,-1019.0,-944.6,202588213.0,1.901503589000796,35.5,3.310762053784606,-905.0,21.67224439310137,-988.903381642512,-993.0,-1024.0,119.0,15.047792444242145,989.286116006725,0.9566512593904484,210453900.6827774,0.3079418422833671,757.1210996756051,3.99557074696906,19.15413113503456,3.0585788809464427,2.394169548365108,2.2035397530022163,0.0426485485306328,1.1073017821695486,1.8308534294035377,0.904057013765957,0.592581042260469,0.5535156808298242,0.9292684441330132,0.83883478297492,-0.0721347489608167,0.4398358381241687,0.4752894816176566,1.9868984069064533,0.1059712580017544,3.664610421120682,0.3459945608112794,0.1872767396194523,3.9737968138129065,2.465053794933842,1.1494273253418306,4.910324758494364,19.70531400966184,0.0951947536698639,9.670284020630586,63.743961352657,1.1496651030362437,5.111111111111111,51.888888888888886,146.4927536231884,36.05887815351584,0.5159957058507784,0.0802821767372029,0.9073679771067334,0.0177224241391696,47.1280066194328,0.2883145794350121,1.2198250939817423,5.581418204064397,2.0309800248623726,8.95413675651685,1.1652036102298498,0.4820625362818175,2.821390958438712,108.08387713179695,0.6519013917015885,0.7885544407283539,0.3568200624835806,0.8298111646151841,4.951947984052406,0.3797891690567281,5.333333333333333,0.2962962962962963,1.0277777777777777,13.27777777777778,684.9444444444445,1684.2222222222222,469.2852469135802,0.1401543209876543,4.555555555555555,0.2530864197530864,0.4699661448875218,7.332874055878037,0.0353675894246657,3.26633263997062,0.0869565217391304,552.6944444444445,10.451898575954509,0.0214339980815892,9.157609070925997,0.0980743274455042,0.2360946333000052,5,1,3,5,5,1,1,5,6973.059387920076,204703.0,63.02640497876395,12408.249504766569,1,2.0
-8.51968,-2048.0,0.0,52,1,0.4071571776543929,0.2978154927190655,2.3049548902043724,7.739539904925885,10.0,10.0,4.276942404115935,10.12284168739811,28.24687957763672,3.151209224033172,0.6610113752623387,67.85609193488985,2.402250901675244,32.135009765625,-2048.0,-2048.0,218103808.0,-3.203426503814917e-16,0.0,0.0,-2048.0,0.0,-2048.0,-2048.0,-2048.0,0.0,0.0,2048.0,0.0,134784000.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-3.2034265038149176e-16,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,-3.2034265038149176e-16,1.0,1.0,2.0,-3.2034265038149176e-16,0.0,3.810426738573896,4.346153846153846,0.0835798816568047,22.10059171597633,52.0,0.0,1.0,197.15384615384616,197.15384615384616,197.15384615384616,1.0,0.0124999866428737,0.0124999866428737,0.0124999866428737,27.53846153846154,1.0,0.0,1.0,5.036953937902704,5.036953937902704,5.036953937902704,1.0,1.611725726197179,10.362129773236887,0.3637101437274239,0.529585798816568,1.0149635771018466,0.5182640085810207,0.5182640085810207,0.5182640085810207,1.0,1.0,0.0,1.0,2704.0,2704.0,2704.0,1.0,1.0,1.0,0.0003698224852071,0.0003698224852071,0.0003698224852071,-3.203426503814917e-16,0.0192307692307692,0.0,0.0,1000000.0,0.0,0.0,0.0,1,1,6,3,1,1,1,2,9691.203094809043,106496.0,107.95703667761002,11143.805031279198,3,3.0
-64.28444444444445,-2048.0,0.0,452,1,0.4779890195438891,0.1099746808801625,2.159693026397136,19.638093142098,20.049377523067893,21.66472597478445,10.570286516043453,21.676132873004008,271.4996337890625,9.386792886702995,0.5147257551477794,393.9318151075714,1.4509478690996347,279.327392578125,-2048.0,-2048.0,1895825408.0,-3.203426503814917e-16,0.0,0.0,-2048.0,0.0,-2048.0,-2048.0,-2048.0,0.0,0.0,2048.0,0.0,1171584000.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-3.2034265038149176e-16,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,-3.2034265038149176e-16,1.0,1.0,2.0,-3.2034265038149176e-16,0.0,3.4446709004587066,75.00442477876106,0.1659389928733652,27.534908763411387,452.0,0.0,1.0,350.73893805309734,350.73893805309734,350.73893805309734,1.0,0.0045512549974182,0.0045512549974182,0.0045512549974182,156.84615384615384,1.0,0.0,1.0,31.676437856134083,31.676437856134083,31.676437856134083,1.0,2.0927414003896656,54.25929400181701,0.2925380180944428,0.3470047651463581,4.073427899697545,0.2733768695482741,0.2733768695482741,0.2733768695482741,1.0,1.0,0.0,1.0,204304.0,204304.0,204304.0,1.0,1.0,1.0,4.894666771086224e-06,4.894666771086224e-06,4.894666771086224e-06,-3.203426503814917e-16,0.0022123893805309,0.0,0.0,1000000.0,0.0,0.0,0.0,4,1,6,3,4,2,2,1,17693.991618692136,925696.0,3.279229782005122e-12,39783.76639532326,4,3.333333333333333
-27.974012103951583,-1010.0,0.0,157,1,0.1940715323373265,0.0358803420826345,1.0752651137477205,29.968084230393394,30.0,33.450070651083834,6.040431806274284,33.450070651083834,132.7880859375,5.815952027806516,0.3748369167652765,335.8003734597326,2.528844143576144,140.863037109375,-1006.0,-995.6,157319002.0,0.971690893871291,6.0,2.743298515410624,-990.0,3.407765020893342,-1001.0063694267516,-1001.0,-1010.0,20.0,2.46875,1001.0154144031007,0.2826352640032999,141149251.06201172,0.5194936914276441,18.108239685179928,1.973778876829796,0.5836183324502827,0.1587456554168208,0.5601029865083414,0.3901163559423764,0.1782443119995604,0.3901163559423764,0.9205385289234704,0.223691381552511,0.8049418220288118,0.8049418220288118,0.9219767288115248,0.8699612146858744,-0.075034031282691,0.2927261134685347,0.3901163559423764,1.3896123516003285,0.30119894722213,1.855409434696072,0.2560094917864533,0.4189924740914872,2.779224703200656,1.465293078753696,0.2375548356126794,4.488297720347538,12.554140127388536,0.0799626759706276,15.151770862915331,81.56050955414013,0.2402531542861779,2.203821656050956,107.77707006369428,194.05095541401275,86.20859872611464,0.6990445859872612,0.0216773872631501,0.0575495050448591,0.0127093578177228,53.40808327792583,0.5078107302251502,0.2460946348874248,2.348405155171776,3.918092460288532,7.733835266164279,2.9641567588195965,0.662898711207056,2.194068671039698,56.42207217821813,0.4941657438487865,0.6682998530132287,0.8262798228770555,0.6752209390620595,1.6618483990455355,0.4285640740661903,3.333333333333333,0.5555555555555556,0.2222222222222222,3.0,1625.1666666666667,2355.6666666666665,1442.5416666666667,0.5,1.0,0.1666666666666666,0.0340641929092478,0.0806408369001775,0.0224200319115154,2.5849625007211543,0.0382165605095541,940.4722222222224,72.33998894028763,0.0339110502494672,0.3756549387138146,0.0903096838434893,0.0338894967391727,4,1,6,4,4,1,1,4,5640.938061608451,157158.0,91.0054701315111,11202.625575511174,4,4.0
-16.197199730094468,-1010.0,0.0,192,1,0.1026382509938672,0.0348608036318717,1.5001566955055412,43.03276285157158,45.01329013816364,39.0344930848426,5.496025730300487,45.06641149806028,162.47100830078125,4.4168075145191725,0.367158690461762,392.17589478630543,2.4138207726283905,172.265625,-1006.0,-994.0,192072140.0,0.9999999999999992,6.0,2.258969763015141,-989.0,3.8958333333333335,-1000.1770833333334,-1000.5,-1010.0,21.0,3.0760387330735703,1000.1878469400968,0.0614753990380196,172330350.21972656,0.5,21.53114149305556,2.475120330617851,0.5603586733262816,-0.0684822411869425,0.5595426218982997,0.4218383985153195,0.1379834499906905,0.4218383985153195,0.9296397062968808,0.2270642226557683,0.7890808007423402,0.7890808007423402,0.915632320296936,0.8593872004948935,-0.0704668303152582,0.261376148668175,0.4218383985153195,1.5620131766251706,0.282245267137422,1.902791231051682,0.2301025766778688,0.3546618674111474,3.1240263532503407,1.4809528325363628,0.2453452551034048,4.611808907143404,15.010416666666666,0.0781792534722222,13.85373263888889,96.0,0.25,2.5,108.51041666666669,322.5416666666667,55.00260416666666,0.625,0.0229381652479785,0.0427585906371829,0.0179830589006774,64.28554622281676,0.5039612624768415,0.2480193687615792,2.3675689348081272,3.988964090338069,10.629073698544952,2.328936688286348,0.6581077662979682,2.295029970874785,69.61656247253413,0.500184460195044,0.6642628205128206,0.8661146120199041,0.6924717171301976,1.5565904541540188,0.4764420328742424,1.6666666666666667,0.5555555555555556,0.2222222222222222,2.0,6080.666666666667,15296.666666666666,3776.6666666666665,0.75,1.0,0.3333333333333333,0.3334064367561813,0.3335149437006258,0.3333793100200703,1.5849625007211552,0.015625,1984.6666666666663,35.51009738534002,0.0281610041546334,0.3698968477639585,0.0924742119409896,0.0281610041546334,3,1,6,5,5,1,1,5,7060.173381887166,192034.0,53.9989741746519,11925.858116617515,3,3.5
-11.27062074829932,-1009.0,0.0,53,1,0.2057152436962832,0.0633623071245662,1.0657728558106263,16.82029749509255,18.008305646718267,18.132433820367304,3.828125,18.132433820367304,42.84210205078125,3.460191598246947,0.4914569662744059,120.4793113884252,2.8121708698051195,47.552490234375,-1005.0,-994.2,53034979.0,0.9873800232883524,5.0,2.9163715497199587,-990.0,3.3727305090779645,-1000.3207547169812,-1001.0,-1009.0,19.0,2.2152514872904208,1000.3299361371104,0.5573521967969289,47583873.98071289,0.5087219651121395,18.368814524741893,1.9453110825609503,0.4444106032116222,0.1052434075038687,0.4430758540368152,0.4975823689861295,-0.0537166796319631,0.4975823689861295,0.8680516781164146,0.2064363559859447,0.7512088155069352,0.7512088155069352,0.900483526202774,0.8341392103379568,-0.148924016166929,0.4433296446489497,0.4975823689861295,1.398034089018005,0.3232345325025828,1.7690087025428851,0.3886185694644191,0.4162782895924932,2.79606817803601,1.2714263335567562,0.2351645557557362,3.880933371319218,5.754716981132075,0.1085795656817372,9.348522605909576,26.9622641509434,0.2456390174439302,2.30188679245283,70.66037735849056,121.32075471698111,57.99528301886792,0.6745283018867925,0.0286278007724014,0.0735699705124148,0.0173922583373981,19.669467383882328,0.5028035346725093,0.2485982326637453,2.439835363502812,2.906662310855645,6.1998952678733295,2.083354071601224,0.640041159124297,1.9228474816568952,25.53992408120685,0.5959569529714787,0.737300435413643,0.4406969414880609,0.7385678238904579,1.8969582599916028,0.4489702148651717,1.0,0.5,0.25,2.5,714.5,1508.0,516.125,0.625,1.0,0.5,0.0015007351396765,0.0043362738920394,0.0007918504515858,0.9999999999999992,0.0377358490566037,12.25,19.01554444585235,0.0870997937879848,0.4332484316605733,0.1068854730201799,0.0867227006884888,5,1,6,5,5,1,1,4,3944.1519014610417,53017.0,14.588411301835704,6121.980462089147,3,3.0
-38.99265381083563,-1011.0,0.0,849,1,0.1809058363392408,0.0413016242688627,2.152640086277745,52.11998618419032,57.00262338055701,57.16765366008999,11.484375,57.17026934749936,747.7180480957031,9.428809690640628,0.3769639182352123,1056.8408311559951,1.413421588321386,761.737060546875,-1006.0,-995.0,849536944.0,0.9981488061428768,7.0,2.773252764993909,-985.0,3.6009051041827065,-1000.306242638398,-1000.0,-1011.0,26.0,2.652396873867809,1000.3161714547904,0.1091255679219913,762218815.7226562,0.5012826008842939,19.86381261957183,2.362412564786916,0.5910755649001169,-0.0340623811081673,0.590000625019679,0.4079049597842397,0.1824547087646037,0.4079049597842397,0.9468294495081512,0.2324016560428078,0.79604752010788,0.79604752010788,0.918419008043152,0.8640316800719201,-0.052894027933355,0.2241968097585429,0.4079049597842397,1.5221216815596788,0.2686455515552328,1.9441704856820825,0.1954632304236445,0.3185957621680563,3.044243363119357,1.5362655258978428,0.2494763962009796,5.229881966510095,49.8716136631331,0.0587415944206514,22.73395292181892,425.5889281507656,0.2493586995578529,2.575971731448764,177.4711425206125,463.21672555948174,106.03474676089516,0.6060070671378092,0.0155477416210432,0.0394066277863131,0.0095830200797257,238.03000272642316,0.5005897774836812,0.2497051112581594,2.5476624233197063,6.050285946977405,15.674253107767884,3.644294156779784,0.6130843941700735,2.7479196714584018,194.56005822921944,0.3785863090991254,0.5600253692126483,1.6686790255510469,0.5994474335086812,1.4958872990542371,0.3753374671222923,2.6,0.52,0.24,2.2,71131.0,189946.6,41427.1,0.7,1.0,0.2,0.262502278936555,0.8625053088570196,0.1125015214564388,2.321928094887361,0.005889281507656,42298.96000000001,145.5231516994604,0.005965361177045,0.3948985707901966,0.0984667544993683,0.0059656422537564,5,1,6,5,5,1,1,5,10768.73619218328,849260.0,63.50690816089752,27084.520760448424,3,4.0
